source	target	weight
1011	783	1.000000
1011	672	1.000000
774	1006	1.000000
774	1213	1.000000
774	127	1.000000
874	957	1.000000
874	647	1.000000
874	692	1.000000
874	1075	1.000000
874	751	1.000000
874	1142	1.000000
874	637	1.000000
874	739	1.000000
874	755	1.000000
874	833	1.000000
874	697	1.000000
874	890	1.000000
874	897	1.000000
874	699	1.000000
874	1079	1.000000
874	1170	1.000000
874	762	1.000000
874	877	1.000000
874	836	1.000000
874	1160	1.000000
874	638	1.000000
874	922	1.000000
874	830	1.000000
874	838	1.000000
874	1059	1.000000
874	775	1.000000
1193	1059	1.000000
1197	1135	1.000000
1197	589	1.000000
1197	627	1.000000
1197	848	1.000000
1197	1170	1.000000
1197	639	1.000000
1197	672	1.000000
1197	643	1.000000
1197	651	1.000000
1197	101	1.000000
1197	694	1.000000
1197	946	1.000000
1197	743	1.000000
1197	776	1.000000
1197	748	1.000000
1197	806	1.000000
1197	830	1.000000
1197	655	1.000000
1197	838	1.000000
1197	836	1.000000
1197	697	1.000000
1197	882	1.000000
1197	890	1.000000
1197	922	1.000000
1197	951	1.000000
1197	975	1.000000
1197	381	1.000000
1197	989	1.000000
1197	404	1.000000
1197	995	1.000000
1197	996	1.000000
1197	1006	1.000000
1197	1010	1.000000
1197	422	1.000000
1197	1030	1.000000
1197	1036	1.000000
1197	1048	1.000000
1197	1059	1.000000
1197	983	1.000000
1197	1096	1.000000
1197	1088	1.000000
1197	1107	1.000000
1197	1118	1.000000
1197	1199	1.000000
1197	1200	1.000000
1197	1213	1.000000
1197	1212	1.000000
1197	614	1.000000
1197	497	1.000000
518	127	1.000000
518	497	1.000000
518	72	1.000000
518	496	1.000000
518	115	1.000000
518	289	1.000000
1147	768	1.000000
67	975	1.000000
67	473	1.000000
67	672	1.000000
67	498	1.000000
67	748	1.000000
67	65	1.000000
704	782	1.000000
115	554	1.000000
115	141	1.000000
115	185	1.000000
115	62	1.000000
115	97	1.000000
115	446	1.000000
115	338	1.000000
115	48	1.000000
115	84	1.000000
115	120	1.000000
115	123	1.000000
115	127	1.000000
115	233	1.000000
115	187	1.000000
115	506	1.000000
115	374	1.000000
115	283	1.000000
115	497	1.000000
115	154	1.000000
115	346	1.000000
115	369	1.000000
115	380	1.000000
115	384	1.000000
115	566	1.000000
115	404	1.000000
115	451	1.000000
115	493	1.000000
115	498	1.000000
115	418	1.000000
115	500	1.000000
115	535	1.000000
115	553	1.000000
115	376	1.000000
115	564	1.000000
115	60	1.000000
297	139	1.000000
300	299	1.000000
300	535	1.000000
300	305	1.000000
300	497	1.000000
300	127	1.000000
300	309	1.000000
204	203	1.000000
204	566	1.000000
204	100	1.000000
204	126	1.000000
204	14	1.000000
204	157	1.000000
204	450	1.000000
204	520	1.000000
204	517	1.000000
204	309	1.000000
204	87	1.000000
204	497	1.000000
204	498	1.000000
204	500	1.000000
204	478	1.000000
204	453	1.000000
204	446	1.000000
204	384	1.000000
204	154	1.000000
204	540	1.000000
204	364	1.000000
204	357	1.000000
204	317	1.000000
204	339	1.000000
204	362	1.000000
204	253	1.000000
204	151	1.000000
204	48	1.000000
204	338	1.000000
204	127	1.000000
204	141	1.000000
204	135	1.000000
204	123	1.000000
204	84	1.000000
204	1	1.000000
204	358	1.000000
113	497	1.000000
113	428	1.000000
113	48	1.000000
113	60	1.000000
113	86	1.000000
113	100	1.000000
113	119	1.000000
113	127	1.000000
113	147	1.000000
113	506	1.000000
113	225	1.000000
113	386	1.000000
113	253	1.000000
113	283	1.000000
113	303	1.000000
113	584	1.000000
113	346	1.000000
113	446	1.000000
113	450	1.000000
113	451	1.000000
113	457	1.000000
113	582	1.000000
113	486	1.000000
113	473	1.000000
113	500	1.000000
113	498	1.000000
113	535	1.000000
113	553	1.000000
113	576	1.000000
113	76	1.000000
570	576	1.000000
570	43	1.000000
570	48	1.000000
570	126	1.000000
570	127	1.000000
570	233	1.000000
570	359	1.000000
570	229	1.000000
570	497	1.000000
570	566	1.000000
570	584	1.000000
1063	888	1.000000
1063	950	1.000000
1063	679	1.000000
1063	719	1.000000
1063	1005	1.000000
1063	886	1.000000
1063	635	1.000000
1063	799	1.000000
1063	1178	1.000000
740	692	1.000000
740	699	1.000000
740	836	1.000000
740	996	1.000000
740	838	1.000000
740	101	1.000000
1028	898	1.000000
1028	1170	1.000000
1028	988	1.000000
1028	890	1.000000
700	699	1.000000
700	317	1.000000
700	1077	1.000000
700	838	1.000000
700	120	1.000000
700	836	1.000000
700	631	1.000000
700	245	1.000000
700	643	1.000000
700	892	1.000000
700	928	1.000000
700	835	1.000000
700	988	1.000000
700	739	1.000000
700	1199	1.000000
700	697	1.000000
700	639	1.000000
700	520	1.000000
700	1105	1.000000
700	594	1.000000
700	498	1.000000
700	253	1.000000
700	692	1.000000
700	922	1.000000
700	1200	1.000000
700	830	1.000000
700	1096	1.000000
700	941	1.000000
700	576	1.000000
700	589	1.000000
700	566	1.000000
700	428	1.000000
700	505	1.000000
700	598	1.000000
700	1142	1.000000
700	638	1.000000
700	1130	1.000000
700	763	1.000000
700	777	1.000000
706	838	1.000000
706	890	1.000000
706	836	1.000000
706	933	1.000000
706	996	1.000000
706	1014	1.000000
706	750	1.000000
706	768	1.000000
706	1199	1.000000
706	1006	1.000000
706	1170	1.000000
706	842	1.000000
706	692	1.000000
706	1068	1.000000
706	748	1.000000
706	827	1.000000
706	746	1.000000
706	909	1.000000
706	1030	1.000000
706	619	1.000000
706	647	1.000000
706	672	1.000000
706	101	1.000000
706	743	1.000000
706	215	1.000000
706	816	1.000000
706	830	1.000000
706	882	1.000000
706	922	1.000000
706	946	1.000000
706	381	1.000000
706	1059	1.000000
706	631	1.000000
706	1212	1.000000
706	1213	1.000000
706	611	1.000000
706	643	1.000000
706	899	1.000000
706	682	1.000000
706	1151	1.000000
706	720	1.000000
706	792	1.000000
706	840	1.000000
706	932	1.000000
706	983	1.000000
706	988	1.000000
706	989	1.000000
706	980	1.000000
706	911	1.000000
706	1016	1.000000
706	1066	1.000000
706	1109	1.000000
706	634	1.000000
706	638	1.000000
706	762	1.000000
706	785	1.000000
706	1033	1.000000
609	792	1.000000
609	699	1.000000
609	619	1.000000
609	1068	1.000000
609	1006	1.000000
609	647	1.000000
609	1178	1.000000
1185	1077	1.000000
1185	890	1.000000
1185	606	1.000000
1185	922	1.000000
1185	920	1.000000
1185	748	1.000000
1185	1213	1.000000
1185	975	1.000000
1185	875	1.000000
1185	941	1.000000
1185	836	1.000000
1185	1079	1.000000
1185	1016	1.000000
1185	729	1.000000
1185	422	1.000000
1185	816	1.000000
1029	922	1.000000
1029	1213	1.000000
1029	851	1.000000
1029	657	1.000000
1029	1006	1.000000
1029	830	1.000000
1029	882	1.000000
1029	101	1.000000
1029	1199	1.000000
1029	729	1.000000
1029	589	1.000000
1029	604	1.000000
1029	645	1.000000
1029	655	1.000000
1029	692	1.000000
1029	791	1.000000
1029	836	1.000000
1029	838	1.000000
1029	890	1.000000
1029	996	1.000000
1029	1036	1.000000
1029	614	1.000000
343	517	1.000000
343	1030	1.000000
343	170	1.000000
343	838	1.000000
343	619	1.000000
343	404	1.000000
343	742	1.000000
343	776	1.000000
343	869	1.000000
343	127	1.000000
343	340	1.000000
343	743	1.000000
245	428	1.000000
245	631	1.000000
245	607	1.000000
1186	598	1.000000
1186	589	1.000000
1186	854	1.000000
1186	607	1.000000
1186	619	1.000000
1186	768	1.000000
1186	838	1.000000
1186	869	1.000000
1186	996	1.000000
1186	404	1.000000
1186	1030	1.000000
1186	1079	1.000000
1186	1164	1.000000
1186	576	1.000000
643	756	1.000000
643	1095	1.000000
643	1105	1.000000
643	237	1.000000
643	768	1.000000
643	609	1.000000
643	619	1.000000
643	909	1.000000
643	1193	1.000000
643	898	1.000000
110	1030	1.000000
110	1178	1.000000
110	75	1.000000
110	253	1.000000
110	1212	1.000000
110	505	1.000000
110	353	1.000000
110	432	1.000000
110	187	1.000000
110	237	1.000000
110	497	1.000000
110	127	1.000000
110	800	1.000000
110	123	1.000000
110	576	1.000000
110	838	1.000000
110	619	1.000000
110	565	1.000000
110	24	1.000000
110	1079	1.000000
568	253	1.000000
568	48	1.000000
568	384	1.000000
568	524	1.000000
568	376	1.000000
568	851	1.000000
568	237	1.000000
941	836	1.000000
941	692	1.000000
941	890	1.000000
941	840	1.000000
941	756	1.000000
941	1213	1.000000
941	864	1.000000
941	975	1.000000
941	920	1.000000
941	1083	1.000000
941	922	1.000000
941	699	1.000000
941	1077	1.000000
941	715	1.000000
941	771	1.000000
941	732	1.000000
941	1160	1.000000
941	838	1.000000
941	839	1.000000
941	1096	1.000000
941	1135	1.000000
941	1199	1.000000
941	853	1.000000
941	631	1.000000
941	1095	1.000000
941	589	1.000000
941	1006	1.000000
941	805	1.000000
941	1105	1.000000
941	735	1.000000
941	672	1.000000
941	981	1.000000
941	198	1.000000
941	615	1.000000
941	1170	1.000000
941	917	1.000000
941	800	1.000000
941	995	1.000000
941	1185	1.000000
941	877	1.000000
941	591	1.000000
941	1178	1.000000
1133	988	1.000000
1133	1215	1.000000
1133	1006	1.000000
1133	1194	1.000000
1133	1160	1.000000
1143	270	1.000000
1143	96	1.000000
1143	772	1.000000
1143	1075	1.000000
1143	1212	1.000000
1143	1170	1.000000
1143	1199	1.000000
1143	607	1.000000
1143	975	1.000000
1143	609	1.000000
1143	658	1.000000
1143	1006	1.000000
1143	566	1.000000
1143	748	1.000000
1143	478	1.000000
1143	611	1.000000
1143	101	1.000000
1143	253	1.000000
1143	381	1.000000
1143	766	1.000000
1143	647	1.000000
1143	838	1.000000
1143	372	1.000000
1143	995	1.000000
1143	469	1.000000
1143	751	1.000000
198	566	1.000000
198	399	1.000000
198	1213	1.000000
198	48	1.000000
198	1077	1.000000
198	624	1.000000
198	127	1.000000
198	376	1.000000
198	836	1.000000
198	572	1.000000
198	21	1.000000
198	147	1.000000
198	1006	1.000000
198	983	1.000000
198	835	1.000000
198	522	1.000000
198	591	1.000000
198	756	1.000000
198	353	1.000000
198	449	1.000000
470	619	1.000000
1052	729	1.000000
1052	983	1.000000
1052	672	1.000000
1052	692	1.000000
1052	996	1.000000
1052	806	1.000000
732	836	1.000000
732	941	1.000000
732	741	1.000000
732	768	1.000000
732	756	1.000000
732	1095	1.000000
732	684	1.000000
732	643	1.000000
732	1105	1.000000
732	714	1.000000
732	840	1.000000
732	615	1.000000
732	1069	1.000000
732	976	1.000000
732	679	1.000000
732	759	1.000000
732	1128	1.000000
732	198	1.000000
732	800	1.000000
732	699	1.000000
732	1077	1.000000
732	1171	1.000000
732	1059	1.000000
732	245	1.000000
732	1213	1.000000
732	589	1.000000
732	591	1.000000
732	706	1.000000
732	922	1.000000
732	909	1.000000
732	838	1.000000
732	1079	1.000000
732	1133	1.000000
531	127	1.000000
531	48	1.000000
531	109	1.000000
531	376	1.000000
531	442	1.000000
531	450	1.000000
1016	882	1.000000
1016	1014	1.000000
1016	796	1.000000
840	864	1.000000
840	941	1.000000
840	890	1.000000
840	692	1.000000
840	839	1.000000
840	1153	1.000000
840	1077	1.000000
840	655	1.000000
840	631	1.000000
840	1200	1.000000
840	634	1.000000
840	591	1.000000
840	1068	1.000000
840	882	1.000000
840	706	1.000000
840	742	1.000000
840	1079	1.000000
840	784	1.000000
840	996	1.000000
840	1162	1.000000
840	699	1.000000
840	1171	1.000000
840	694	1.000000
840	981	1.000000
840	826	1.000000
840	714	1.000000
840	606	1.000000
840	729	1.000000
840	797	1.000000
1073	1006	1.000000
1073	830	1.000000
1073	671	1.000000
756	1095	1.000000
756	198	1.000000
756	920	1.000000
756	882	1.000000
756	631	1.000000
756	739	1.000000
756	624	1.000000
756	1077	1.000000
756	941	1.000000
756	692	1.000000
756	422	1.000000
756	606	1.000000
756	922	1.000000
756	1048	1.000000
756	1105	1.000000
756	771	1.000000
756	732	1.000000
756	1178	1.000000
66	504	1.000000
66	127	1.000000
66	156	1.000000
66	182	1.000000
66	217	1.000000
66	471	1.000000
66	37	1.000000
66	447	1.000000
66	582	1.000000
1135	838	1.000000
1135	1213	1.000000
1135	975	1.000000
1135	1199	1.000000
1135	584	1.000000
1135	127	1.000000
1135	566	1.000000
1135	966	1.000000
1135	376	1.000000
1135	983	1.000000
1135	806	1.000000
1135	772	1.000000
1135	576	1.000000
1135	1036	1.000000
1135	589	1.000000
1135	882	1.000000
1135	24	1.000000
1135	922	1.000000
1135	768	1.000000
1091	776	1.000000
1091	890	1.000000
1091	797	1.000000
1091	422	1.000000
1083	589	1.000000
1083	836	1.000000
1083	692	1.000000
1083	1213	1.000000
1083	672	1.000000
1083	946	1.000000
1083	838	1.000000
1083	882	1.000000
1083	598	1.000000
1083	1200	1.000000
1083	643	1.000000
1083	941	1.000000
1083	851	1.000000
1083	922	1.000000
1083	631	1.000000
1083	1006	1.000000
1083	864	1.000000
1083	748	1.000000
1083	699	1.000000
1083	975	1.000000
1083	768	1.000000
1083	1125	1.000000
1083	1079	1.000000
1083	827	1.000000
1166	825	1.000000
1166	1119	1.000000
1166	1194	1.000000
1166	709	1.000000
1166	931	1.000000
1166	655	1.000000
1166	719	1.000000
1166	1062	1.000000
1166	830	1.000000
1166	881	1.000000
1166	922	1.000000
1166	838	1.000000
1166	692	1.000000
1166	1006	1.000000
1166	789	1.000000
1166	1054	1.000000
1166	1133	1.000000
1166	619	1.000000
1166	497	1.000000
1166	48	1.000000
1166	1178	1.000000
1166	890	1.000000
1166	882	1.000000
595	890	1.000000
595	1193	1.000000
595	1122	1.000000
595	1078	1.000000
595	944	1.000000
595	784	1.000000
595	1036	1.000000
595	589	1.000000
595	842	1.000000
595	841	1.000000
595	1096	1.000000
1095	941	1.000000
1095	1077	1.000000
1095	840	1.000000
1095	732	1.000000
1095	910	1.000000
1095	1178	1.000000
1095	799	1.000000
1095	756	1.000000
1095	818	1.000000
1095	1221	1.000000
1095	699	1.000000
1095	768	1.000000
1095	591	1.000000
1095	624	1.000000
1095	1050	1.000000
1095	643	1.000000
1095	672	1.000000
800	768	1.000000
800	643	1.000000
800	836	1.000000
800	21	1.000000
800	1105	1.000000
800	748	1.000000
682	422	1.000000
682	622	1.000000
682	908	1.000000
682	1062	1.000000
682	838	1.000000
682	922	1.000000
682	657	1.000000
682	566	1.000000
682	946	1.000000
682	748	1.000000
682	769	1.000000
682	791	1.000000
682	706	1.000000
682	827	1.000000
682	600	1.000000
682	1077	1.000000
682	933	1.000000
682	830	1.000000
682	799	1.000000
682	1178	1.000000
1118	638	1.000000
1118	651	1.000000
1118	737	1.000000
1118	882	1.000000
1118	922	1.000000
1118	1197	1.000000
1118	996	1.000000
1118	1199	1.000000
728	1138	1.000000
728	768	1.000000
728	922	1.000000
728	729	1.000000
728	606	1.000000
728	751	1.000000
728	775	1.000000
728	838	1.000000
728	1197	1.000000
728	602	1.000000
728	655	1.000000
728	269	1.000000
728	766	1.000000
728	478	1.000000
1003	996	1.000000
976	615	1.000000
976	799	1.000000
976	917	1.000000
976	838	1.000000
976	806	1.000000
976	672	1.000000
976	671	1.000000
976	827	1.000000
976	748	1.000000
976	928	1.000000
976	897	1.000000
976	594	1.000000
265	222	1.000000
265	21	1.000000
839	877	1.000000
839	603	1.000000
839	604	1.000000
839	799	1.000000
839	848	1.000000
839	864	1.000000
839	771	1.000000
839	777	1.000000
839	215	1.000000
839	782	1.000000
839	1159	1.000000
839	762	1.000000
839	874	1.000000
839	875	1.000000
839	882	1.000000
839	922	1.000000
839	941	1.000000
839	975	1.000000
839	995	1.000000
839	1006	1.000000
839	1160	1.000000
839	796	1.000000
839	1187	1.000000
839	1213	1.000000
839	1178	1.000000
839	840	1.000000
521	128	1.000000
961	631	1.000000
961	647	1.000000
961	692	1.000000
961	751	1.000000
961	772	1.000000
961	775	1.000000
961	782	1.000000
961	830	1.000000
961	836	1.000000
961	890	1.000000
961	922	1.000000
961	1006	1.000000
961	1213	1.000000
961	589	1.000000
961	624	1.000000
961	941	1.000000
961	920	1.000000
961	957	1.000000
961	638	1.000000
961	743	1.000000
961	762	1.000000
961	777	1.000000
961	1168	1.000000
961	808	1.000000
961	839	1.000000
961	838	1.000000
961	679	1.000000
961	1030	1.000000
961	619	1.000000
961	1200	1.000000
961	635	1.000000
961	1178	1.000000
796	922	1.000000
796	1167	1.000000
796	1163	1.000000
796	799	1.000000
796	1178	1.000000
727	922	1.000000
727	1213	1.000000
727	768	1.000000
727	699	1.000000
727	604	1.000000
727	864	1.000000
727	672	1.000000
727	682	1.000000
727	692	1.000000
727	833	1.000000
727	835	1.000000
727	890	1.000000
727	975	1.000000
727	995	1.000000
727	1006	1.000000
727	1059	1.000000
727	1086	1.000000
727	1088	1.000000
727	1160	1.000000
727	1199	1.000000
1120	604	1.000000
1120	672	1.000000
1120	791	1.000000
1120	853	1.000000
1120	882	1.000000
1120	981	1.000000
1120	411	1.000000
1120	1052	1.000000
1120	1087	1.000000
1120	796	1.000000
1120	591	1.000000
1120	1178	1.000000
1120	631	1.000000
1120	736	1.000000
1120	623	1.000000
1120	768	1.000000
1120	922	1.000000
809	838	1.000000
809	797	1.000000
809	594	1.000000
809	922	1.000000
809	692	1.000000
809	882	1.000000
809	1006	1.000000
809	657	1.000000
809	729	1.000000
809	1100	1.000000
63	782	1.000000
63	530	1.000000
969	1079	1.000000
969	32	1.000000
969	1178	1.000000
185	141	1.000000
185	62	1.000000
185	115	1.000000
185	43	1.000000
185	48	1.000000
185	72	1.000000
185	84	1.000000
185	87	1.000000
185	309	1.000000
185	147	1.000000
185	127	1.000000
185	182	1.000000
185	486	1.000000
185	240	1.000000
185	266	1.000000
185	374	1.000000
185	269	1.000000
185	517	1.000000
185	497	1.000000
185	314	1.000000
185	362	1.000000
185	340	1.000000
185	346	1.000000
185	369	1.000000
185	380	1.000000
185	376	1.000000
185	383	1.000000
185	384	1.000000
185	566	1.000000
185	409	1.000000
185	404	1.000000
185	462	1.000000
185	131	1.000000
185	495	1.000000
185	535	1.000000
339	351	1.000000
339	496	1.000000
339	62	1.000000
339	139	1.000000
339	428	1.000000
339	1030	1.000000
339	283	1.000000
339	253	1.000000
339	48	1.000000
339	127	1.000000
1153	671	1.000000
1153	600	1.000000
1153	840	1.000000
1153	933	1.000000
1153	1044	1.000000
1153	1077	1.000000
1153	729	1.000000
1153	836	1.000000
1153	589	1.000000
1153	672	1.000000
1153	806	1.000000
1153	838	1.000000
1153	1033	1.000000
1153	755	1.000000
1153	597	1.000000
1153	651	1.000000
1153	859	1.000000
1153	882	1.000000
1153	941	1.000000
1153	1014	1.000000
1153	1197	1.000000
1153	1054	1.000000
1153	1007	1.000000
1153	1099	1.000000
1153	635	1.000000
1153	1048	1.000000
1153	1162	1.000000
1153	1160	1.000000
1153	748	1.000000
1153	975	1.000000
1153	986	1.000000
1153	783	1.000000
900	946	1.000000
900	799	1.000000
900	1178	1.000000
527	975	1.000000
527	995	1.000000
527	409	1.000000
49	48	1.000000
49	126	1.000000
49	24	1.000000
49	473	1.000000
49	441	1.000000
49	384	1.000000
49	127	1.000000
49	500	1.000000
49	119	1.000000
49	498	1.000000
49	506	1.000000
49	584	1.000000
49	446	1.000000
49	453	1.000000
49	418	1.000000
49	317	1.000000
49	497	1.000000
49	147	1.000000
49	154	1.000000
49	141	1.000000
49	233	1.000000
49	237	1.000000
49	340	1.000000
49	131	1.000000
49	486	1.000000
49	451	1.000000
49	185	1.000000
49	289	1.000000
49	517	1.000000
49	535	1.000000
49	564	1.000000
49	358	1.000000
49	439	1.000000
49	443	1.000000
49	22	1.000000
49	62	1.000000
49	128	1.000000
49	565	1.000000
49	376	1.000000
49	364	1.000000
49	524	1.000000
49	32	1.000000
49	163	1.000000
49	496	1.000000
49	359	1.000000
49	360	1.000000
49	493	1.000000
49	283	1.000000
49	327	1.000000
49	152	1.000000
49	14	1.000000
49	137	1.000000
49	305	1.000000
49	28	1.000000
49	225	1.000000
49	525	1.000000
49	386	1.000000
49	156	1.000000
49	351	1.000000
49	369	1.000000
49	123	1.000000
49	72	1.000000
49	428	1.000000
49	76	1.000000
49	177	1.000000
49	100	1.000000
49	36	1.000000
49	478	1.000000
49	383	1.000000
49	301	1.000000
49	12	1.000000
49	374	1.000000
49	553	1.000000
49	346	1.000000
49	311	1.000000
49	520	1.000000
49	209	1.000000
49	462	1.000000
49	291	1.000000
49	269	1.000000
49	582	1.000000
49	84	1.000000
49	457	1.000000
49	21	1.000000
49	253	1.000000
49	16	1.000000
49	19	1.000000
49	20	1.000000
482	1075	1.000000
482	253	1.000000
482	453	1.000000
482	619	1.000000
482	233	1.000000
482	743	1.000000
482	177	1.000000
482	639	1.000000
482	497	1.000000
482	566	1.000000
482	317	1.000000
482	520	1.000000
482	123	1.000000
482	381	1.000000
1064	838	1.000000
1064	639	1.000000
1064	655	1.000000
1064	672	1.000000
1064	1170	1.000000
1064	946	1.000000
1064	920	1.000000
1064	1036	1.000000
1064	869	1.000000
1064	619	1.000000
1064	606	1.000000
1064	957	1.000000
1064	719	1.000000
1064	739	1.000000
1064	1168	1.000000
1064	809	1.000000
1064	806	1.000000
1064	697	1.000000
1064	837	1.000000
1064	928	1.000000
1064	381	1.000000
1064	1054	1.000000
1064	1059	1.000000
1064	1079	1.000000
1064	1104	1.000000
1064	1199	1.000000
1064	1200	1.000000
1064	775	1.000000
1064	594	1.000000
1064	1178	1.000000
847	729	1.000000
847	1079	1.000000
847	922	1.000000
847	1006	1.000000
847	975	1.000000
847	791	1.000000
847	806	1.000000
847	1178	1.000000
847	1011	1.000000
847	600	1.000000
847	1077	1.000000
847	827	1.000000
835	835	1.000000
835	611	1.000000
835	1075	2.000000
835	692	2.000000
835	21	1.000000
835	983	1.000000
835	422	2.000000
835	851	1.000000
835	922	2.000000
835	589	2.000000
835	699	2.000000
835	957	2.000000
835	245	2.000000
835	920	2.000000
835	1142	2.000000
835	591	2.000000
835	198	2.000000
835	877	2.000000
835	1213	2.000000
835	833	2.000000
835	836	2.000000
835	946	2.000000
835	1006	2.000000
835	838	2.000000
835	619	2.000000
835	1036	2.000000
835	975	2.000000
835	874	2.000000
835	941	2.000000
835	981	2.000000
835	882	2.000000
835	1199	2.000000
835	1059	2.000000
835	751	2.000000
835	647	2.000000
835	1068	2.000000
835	631	2.000000
835	1212	2.000000
835	768	2.000000
835	672	2.000000
835	799	2.000000
835	719	2.000000
835	729	2.000000
835	758	2.000000
835	1187	2.000000
835	927	2.000000
835	755	2.000000
249	449	1.000000
249	419	1.000000
249	177	1.000000
249	386	1.000000
249	497	1.000000
249	535	1.000000
249	289	1.000000
249	364	1.000000
249	137	1.000000
249	195	1.000000
249	225	1.000000
249	380	1.000000
249	517	1.000000
249	565	1.000000
249	14	1.000000
58	442	1.000000
58	497	1.000000
1213	818	1.000000
1213	864	1.000000
1213	1173	1.000000
1213	622	1.000000
1213	1083	1.000000
1213	1068	1.000000
1213	975	1.000000
1213	836	1.000000
1213	882	1.000000
1213	717	1.000000
1213	1077	1.000000
1213	1200	1.000000
1213	1176	1.000000
1213	941	1.000000
1213	756	1.000000
1213	922	1.000000
1213	1007	1.000000
1213	101	1.000000
1213	838	1.000000
1213	935	1.000000
1213	1197	1.000000
1213	647	1.000000
1213	589	1.000000
1213	639	1.000000
1213	706	1.000000
1213	631	1.000000
1213	995	1.000000
1213	875	1.000000
1213	692	1.000000
1213	699	1.000000
1213	566	1.000000
1213	989	1.000000
1213	1059	1.000000
1213	1199	1.000000
1213	1006	1.000000
1213	1075	1.000000
1213	786	1.000000
1213	916	1.000000
1213	624	1.000000
1213	831	1.000000
1213	638	1.000000
1213	659	1.000000
1213	1198	1.000000
1213	736	1.000000
1213	748	1.000000
1213	760	1.000000
1213	777	1.000000
1213	782	1.000000
1213	792	1.000000
1213	800	1.000000
1213	833	1.000000
1213	198	1.000000
1213	697	1.000000
1213	249	1.000000
1213	376	1.000000
1213	422	1.000000
1213	1142	1.000000
1213	1104	1.000000
1213	1135	1.000000
1213	783	1.000000
1213	809	1.000000
1213	1160	1.000000
1213	527	1.000000
1213	1210	1.000000
1213	311	1.000000
1213	877	1.000000
1213	590	1.000000
1213	604	1.000000
1213	944	1.000000
1213	897	1.000000
1213	772	1.000000
1213	835	1.000000
1213	840	1.000000
1213	890	1.000000
1213	983	1.000000
1213	988	1.000000
1213	1010	1.000000
1213	1099	1.000000
1213	1185	1.000000
1213	1168	1.000000
1213	1179	1.000000
267	535	1.000000
267	11	1.000000
267	48	1.000000
267	253	1.000000
267	127	1.000000
267	497	1.000000
267	147	1.000000
267	584	1.000000
267	566	1.000000
267	576	1.000000
370	782	1.000000
1119	939	1.000000
1119	709	1.000000
1119	768	1.000000
1119	922	1.000000
1119	838	1.000000
1119	897	1.000000
1119	655	1.000000
1119	766	1.000000
1119	1168	1.000000
1119	659	1.000000
1119	833	1.000000
1119	692	1.000000
1119	1170	1.000000
1119	890	1.000000
1119	789	1.000000
1119	697	1.000000
1119	784	1.000000
1119	591	1.000000
1119	1059	1.000000
1119	712	1.000000
1119	1213	1.000000
1119	1199	1.000000
1119	920	1.000000
1119	1142	1.000000
1119	1079	1.000000
1119	594	1.000000
1119	797	1.000000
1119	882	1.000000
1119	783	1.000000
1119	830	1.000000
708	922	1.000000
708	882	1.000000
420	497	1.000000
420	127	1.000000
254	928	1.000000
88	383	1.000000
88	195	1.000000
88	371	1.000000
88	87	1.000000
88	69	1.000000
88	459	1.000000
860	706	1.000000
860	1052	1.000000
860	1006	1.000000
860	830	1.000000
860	672	1.000000
542	215	1.000000
811	838	1.000000
811	768	1.000000
811	1030	1.000000
811	775	1.000000
811	784	1.000000
811	806	1.000000
811	833	1.000000
811	941	1.000000
811	1105	1.000000
811	928	1.000000
811	922	1.000000
811	1150	1.000000
811	1006	1.000000
811	1079	1.000000
811	799	1.000000
811	782	1.000000
811	1178	1.000000
811	672	1.000000
719	1011	1.000000
219	478	1.000000
219	394	1.000000
1148	1006	1.000000
1148	837	1.000000
1148	842	1.000000
1148	706	1.000000
1148	818	1.000000
1148	890	1.000000
1148	827	1.000000
1148	1178	1.000000
1148	799	1.000000
1148	594	1.000000
1148	672	1.000000
1148	600	1.000000
1148	1077	1.000000
1148	782	1.000000
357	566	1.000000
357	309	1.000000
357	170	1.000000
357	497	1.000000
357	619	1.000000
357	96	1.000000
357	187	1.000000
357	1030	1.000000
357	127	1.000000
830	838	1.000000
830	783	1.000000
830	996	1.000000
830	672	1.000000
830	742	1.000000
830	776	1.000000
830	1030	1.000000
830	1036	1.000000
830	682	1.000000
830	808	1.000000
830	692	1.000000
830	789	1.000000
830	1006	1.000000
830	709	1.000000
830	1119	1.000000
830	931	1.000000
830	882	1.000000
830	984	1.000000
830	745	1.000000
830	1165	1.000000
830	647	1.000000
830	897	1.000000
830	775	1.000000
830	933	1.000000
830	614	1.000000
830	1212	1.000000
830	651	1.000000
830	673	1.000000
830	946	1.000000
830	743	1.000000
830	697	1.000000
830	869	1.000000
830	890	1.000000
830	766	1.000000
830	381	1.000000
830	975	1.000000
830	989	1.000000
830	772	1.000000
830	1125	1.000000
830	1059	1.000000
830	1068	1.000000
830	619	1.000000
830	497	1.000000
830	1199	1.000000
830	1200	1.000000
830	584	1.000000
830	1010	1.000000
830	791	1.000000
830	1215	1.000000
830	1079	1.000000
830	988	1.000000
830	922	1.000000
830	657	1.000000
830	1100	1.000000
830	314	1.000000
830	609	1.000000
830	101	1.000000
830	915	1.000000
830	1213	1.000000
830	968	1.000000
830	1135	1.000000
830	589	1.000000
830	1029	1.000000
830	884	1.000000
830	977	1.000000
830	1164	1.000000
830	1096	1.000000
830	737	1.000000
481	283	1.000000
481	187	1.000000
481	253	1.000000
481	351	1.000000
481	48	1.000000
481	126	1.000000
481	127	1.000000
481	497	1.000000
481	22	1.000000
481	14	1.000000
481	16	1.000000
481	428	1.000000
